ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_fixed_price_rules,_has_multi_selling,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_low_stock_amount,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_thumbnail_id,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_wcmp_cancallation_policy,_wcmp_refund_policy,_wcmp_shipping_policy,_wcmp_spmv_map_id,_wcmp_spmv_product,_woo_uom_input,_wp_desired_post_slug,_wp_old_slug,_wp_page_template,_wp_trash_meta_comments_status,_wp_trash_meta_status,_wp_trash_meta_time,_wpnotif_newsletter_created,b2bking_category_users_textarea,b2bking_group_0,b2bking_group_3799,b2bking_group_3800,b2bking_group_b2c,b2bking_product_customrows_group_3799,b2bking_product_customrows_group_3800,b2bking_product_customrows_group_b2c,b2bking_product_pricetiers_group_3799,b2bking_product_pricetiers_group_3800,b2bking_product_pricetiers_group_b2c,b2bking_product_visibility_override,b2bking_regular_product_price_group_3799,b2bking_regular_product_price_group_3800,b2bking_sale_product_price_group_3799,b2bking_sale_product_price_group_3800,b2bking_show_information_table,price1,price2,rs_page_bg_color,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path",Status,"Author ID","Attribute Name (color)","Attribute Value (color)","Attribute In Variations (color)","Attribute Is Visible (color)","Attribute Is Taxonomy (color)","Attribute Position (color)","Stock Status","Regular Price","Sale Price",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description"
5617,"WALNUT WITHOUT SHELL 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/walnut-without-shell-1-kg/,,[],,,,manual,334,,default,,,,,manual,330,,default,,,,,,,,,,manual,334,,default,,,,,,,,5618,,[],,,,6,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","NUT, SHELL, WALL",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRWAL0007.jpg,DRWAL0007.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRWAL0007.jpg,5618,DRWAL0007,,,,,,,publish,17,color,,no,no,no,,outofstock,330,,no,,,,,DRWAL0007,,,330,no,yes,0,no,taxable,standard,,1,5.1.0,
5619,"BEEF SHOULDER CUBE 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/beef-shoulder-cube-1-kg/,,[],,,,manual,140.62,,default,,,,,manual,140.62,,default,,,,,,,,,,manual,140.62,,default,,,,,,,,5620,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","BEEF, CUBE, SHOULDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/FEBEF0189.jpg,FEBEF0189.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FEBEF0189.jpg,5620,FEBEF0189,,,,,,,publish,17,color,,no,no,no,,outofstock,140.62,,no,,,,,FEBEF0189,,,140.62,no,yes,0,no,taxable,standard,,0,5.1.0,
5621,"BEEF TENDERLOIN CUBES INDIA 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/beef-tenderloin-cubes-india-1-kg/,,[],,,,manual,160.67,,default,,,,,manual,156.67,,default,,,,,,,,,,manual,160.67,,default,,,,,,,,5622,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,ALLANA,simple,visible,"Frozen Foods","BEEF, CUBE, TENDERLION",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBEF0010-3.jpg,FZBEF0010-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBEF0010-3.jpg,5622,"FZBEF0010 -3",,,,,,,publish,17,color,,no,no,no,,instock,156.67,,no,,,,,FZBEF0010,,,156.67,no,yes,59.8,no,taxable,standard,,0,5.1.0,
5623,"BEEF TOPSIDE SLICE BRAZIL 900 GM / 1100 GM",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/beef-topside-slice-brazil-900-gm-1100-gm/,,[],,,,manual,152.08,,default,,,,,manual,152.08,,default,,,,,,,,,,manual,152.08,,default,,,,,,,,5624,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,Friboi,simple,visible,"Frozen Foods","BEEF, CUBE, TOPSIDE",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBEF0146.jpg,FZBEF0146.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBEF0146.jpg,5624,FZBEF0146,,,,,,,publish,17,color,,no,no,no,,instock,152.08,,no,,,,,FZBEF0146,,,152.08,no,yes,23.56,no,taxable,standard,,0,5.1.0,
5625,"BEEF STRIPLOIN SLICE",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/beef-striploin-slice/,,[],,,,manual,191.66,,default,,,,,manual,191.66,,default,,,,,,,,,,manual,191.66,,default,,,,,,,,5626,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,Friboi,simple,visible,"Frozen Foods","BEEF, SLICE, STRIPLOIN",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBEF0176-4.jpg,FZBEF0176-4.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBEF0176-4.jpg,5626,"FZBEF0176 -4",,,,,,,publish,17,color,,no,no,no,,instock,191.66,,no,,,,,FZBEF0176,,,191.66,no,yes,2.61,no,taxable,standard,,0,5.1.0,
5627,"OX TAIL SLICE BRAZIL 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/ox-tail-slice-brazil-1-kg/,,[],,,,manual,141.67,,default,,,,,manual,141.67,,default,,,,,,,,,,manual,141.67,,default,,,,,,,,5628,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,Friboi,simple,visible,"Frozen Foods","BEEF, OX, TAIL",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZBEF0221.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/FZBEF0221-2.jpg,FZBEF0221.jpg||FZBEF0221-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBEF0221.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/FZBEF0221-2.jpg,5628||5629,"FZBEF0221||FZBEF0221 -2",,,,,,,publish,17,color,,no,no,no,,instock,141.67,,no,,,,,FZBEF0221,,,141.67,no,yes,29.91,no,taxable,standard,,0,5.1.0,
5630,"CHICKEN LEG QUARTER RETAIL 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/chicken-leg-quarter-retail-1-kg/,,[],,,,manual,56.66,,default,,,,,manual,56.66,,default,,,,,,,,,,manual,56.66,,default,,,,,,,,5631,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SEARA,simple,visible,"Frozen Foods","CHICKEN, LEG, POULTRY, QUARTER",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZCHI0289-1.jpg,FZCHI0289-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZCHI0289-1.jpg,5631,"FZCHI0289 -1",,,,,,,publish,17,color,,no,no,no,,instock,56.66,,no,,,,,FZCHI0289,,,56.66,no,yes,81.38,no,taxable,standard,,0,5.1.0,
5632,"SCALLOPS KING 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/scallops-king-1-kg/,,[],,,,manual,682,,default,,,,,manual,680,,default,,,,,,,,,,manual,682,,default,,,,,,,,5633,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","SCALLOPS, SEAFOOD",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZFIS0002.jpg,FZFIS0002.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZFIS0002.jpg,5633,FZFIS0002,,,,,,,publish,17,color,,no,no,no,,instock,680,,no,,,,,FZFIS0002,,,680,no,yes,22.6,no,taxable,standard,,0,5.1.0,
5634,"SALMON FILLET SKIN ON 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/salmon-fillet-skin-on-1-kg/,,[],,,,manual,920,,default,,,,,manual,920,,default,,,,,,,,,,manual,920,,default,,,,,,,,5635,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","FILLET, SALMON, SEAFOOD",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZFIS0039.jpg,FZFIS0039.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZFIS0039.jpg,5635,FZFIS0039,,,,,,,publish,17,color,,no,no,no,,outofstock,920,,no,,,,,FZFIS0039,,,920,no,yes,0,no,taxable,standard,,0,5.1.0,
5636,"MUSSELS HALF SHELL 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/mussels-half-shell-1-kg/,,[],,,,manual,284,,default,,,,,manual,280,,default,,,,,,,,,,manual,284,,default,,,,,,,,5637,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,TALLY,simple,visible,"Frozen Foods","GREEN, MUSSELS, SEAFOOD, SHELL",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZMUS0001.jpg,FZMUS0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZMUS0001.jpg,5637,FZMUS0001,,,,,,,publish,17,color,,no,no,no,,instock,280,,no,,,,,FZMUS0001,,,280,no,yes,23.6,no,taxable,standard,,0,5.1.0,
5638,"OCTOPUS BABY 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/octopus-baby-1-kg/,,[],,,,manual,169,,default,,,,,manual,165,,default,,,,,,,,,,manual,169,,default,,,,,,,,5639,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","BABY, CLEANED, OCTOPUS, SEAFOOD",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZOCT0002.jpg,FZOCT0002.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZOCT0002.jpg,5639,FZOCT0002,,,,,,,publish,17,color,,no,no,no,,instock,165,,no,,,,,FZOCT0002,,,165,no,yes,6,no,taxable,standard,,0,5.1.0,
5640,"PORK CUBE 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/pork-cube-1-kg/,,[],,,,manual,116,,default,,,,,manual,112,,default,,,,,,,,,,manual,116,,default,,,,,,,,5641,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","CUBE, PORK",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZPOR0039.jpg,FZPOR0039.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZPOR0039.jpg,5641,FZPOR0039,,,,,,,publish,17,color,,no,no,no,,instock,112,,no,,,,,FZPOR0039,,,112,no,yes,4.35,no,taxable,standard,,0,5.1.0,
5642,"PORK GAMMON 7- 8 [APPROX]",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/pork-gammon-1-kg/,,[],,,,manual,297,,default,,,,,manual,295,,default,,,,,,,,,,manual,297,,default,,,,,,,,5643,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","GAMON, PORK",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZPOR0165.jpg,FZPOR0165.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZPOR0165.jpg,5643,FZPOR0165,,,,,,,publish,17,color,,no,no,no,,instock,295,,no,,,,,FZPOR0165,,,295,no,yes,2,no,taxable,standard,,0,5.1.0,
5644,"SQUID TUBE 10/20 OCEAN PEARL IQF 1 KG",,"1 X 1 PACKET","March 10, 2021",product,https://shop.ewdc.in/product/squid-tube-10-20-ocean-pearl-iqf-1-kg/,,[],,,,manual,179,,default,,,,,manual,175,,default,,,,,,,,,,manual,179,,default,,,,,,,,5645,,[],,,,4,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"OCEAN PEARL",simple,visible,"Frozen Foods","SQUID, TUBE",,https://shop.ewdc.in/wp-content/uploads/2021/03/FZSQU0002-3.jpg,FZSQU0002-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FZSQU0002-3.jpg,5645,FZSQU0002,,,,,,,publish,17,color,,no,no,no,,outofstock,175,,no,,,,,FZSQU0002,,,175,no,yes,0,no,taxable,standard,,1,5.1.0,
5646,"APPLE GRANNY SMITH FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apple-granny-smith-fresh/,,[],,,,manual,237,,default,,,,,manual,235,,default,,,,,,,,,,manual,237,,default,,,,,,,,5647,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GRANNY SMITH",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPL0008.jpg,FRAPL0008.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPL0008.jpg,5647,FRAPL0008,,,,,,,publish,17,color,,no,no,no,,instock,235,,no,,,,,FRAPL0008,,,235,no,no,0,no,taxable,standard,,0,5.1.0,
5648,"APPLE GREEN FRESH DUBAI 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apple-green-fresh-dubai/,,[],,,,manual,82,,default,,,,,manual,80.5,,default,,,,,,,,,,manual,82,,default,,,,,,,,5649,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GREEN",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPL0001.jpg,FRAPL0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPL0001.jpg,5649,FRAPL0001,,,,,,,publish,17,color,,no,no,no,,instock,80.5,,no,,,,,FRAPL0001,,,80.5,no,no,0,no,taxable,standard,,0,5.1.0,
5650,"APPLE GREEN TURKEY FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apple-green-turkey-fresh/,,[],,,,manual,134,,default,,,,,manual,132,,default,,,,,,,,,,manual,134,,default,,,,,,,,5651,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GREEN",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPL0001-1.jpg,FRAPL0001-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPL0001-1.jpg,5651,FRAPL0001,,,,,,,publish,17,color,,no,no,no,,instock,132,,no,,,,,FRAPL0014,,,132,no,no,0,no,taxable,standard,,0,5.1.0,
5652,"APPLE RED FRESH DUBAI 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apple-red-fresh-dubai/,,[],,,,manual,82,,default,,,,,manual,79.8,,default,,,,,,,,,,manual,82,,default,,,,,,,,5653,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,RED",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPL0002.jpg,FRAPL0002.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPL0002.jpg,5653,FRAPL0002,,,,,,,publish,17,color,,no,no,no,,instock,79.8,,no,,,,,FRAPL0002,,,79.8,no,no,0,no,taxable,standard,,0,5.1.0,
5654,"APPLE RED FRESH TURKEY 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apple-red-turkey-fresh/,,[],,,,manual,134,,default,,,,,manual,132,,default,,,,,,,,,,manual,134,,default,,,,,,,,5655,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,RED",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPL0002-1.jpg,FRAPL0002-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPL0002-1.jpg,5655,FRAPL0002,,,,,,,publish,17,color,,no,no,no,,instock,132,,no,,,,,FRAPL0011,,,132,no,no,0,no,taxable,standard,,0,5.1.0,
5656,"APRICOT FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/apricot-fresh/,,[],,,,manual,131,,default,,,,,manual,130,,default,,,,,,,,,,manual,131,,default,,,,,,,,5657,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APRICOT,FRESH,FRUIT",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAPR0001.jpg,FRAPR0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAPR0001.jpg,5657,FRAPR0001,,,,,,,publish,17,color,,no,no,no,,instock,130,,no,,,,,FRAPR0001,,,130,no,no,0,no,taxable,standard,,0,5.1.0,
5658,"ASPARAGUS GREEN FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/asparagus-green-fresh/,,[],,,,manual,501,,default,,,,,manual,500,,default,,,,,,,,,,manual,501,,default,,,,,,,,5659,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","ASPARAGUS,FRESH,FRUIT,GREEN",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRASP0001.jpg,FRASP0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRASP0001.jpg,5659,FRASP0001,,,,,,,publish,17,color,,no,no,no,,instock,500,,no,,,,,FRASP0001,,,500,no,no,0,no,taxable,standard,,0,5.1.0,
5660,"ASPARAGUS WHITE FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/asparagus-white-fresh/,,[],,,,manual,602,,default,,,,,manual,600,,default,,,,,,,,,,manual,602,,default,,,,,,,,5661,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","ASPARAGUS,FRESH,FRUIT,WHITE",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRASP0002.jpg,FRASP0002.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRASP0002.jpg,5661,FRASP0002,,,,,,,publish,17,color,,no,no,no,,instock,600,,no,,,,,FRASP0002,,,600,no,no,0,no,taxable,standard,,0,5.1.0,
5662,"AVACADO FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/avacado-fresh/,,[],,,,manual,423,,default,,,,,manual,422,,default,,,,,,,,,,manual,423,,default,,,,,,,,5663,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","AVACADO,FRESH,FRUIT",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRAVA0001.jpg,FRAVA0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRAVA0001.jpg,5663,FRAVA0001,,,,,,,publish,17,color,,no,no,no,,instock,422,,no,,,,,FRAVA0001,,,422,no,no,0,no,taxable,standard,,0,5.1.0,
5664,"BANANA FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/banana-fresh/,,[],,,,manual,302,,default,,,,,manual,300,,default,,,,,,,,,,manual,302,,default,,,,,,,,5665,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BANANA,FRESH,FRUIT",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRBAN0001.jpg,FRBAN0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRBAN0001.jpg,5665,FRBAN0001,,,,,,,publish,17,color,,no,no,no,,instock,300,,no,,,,,FRBAN0001,,,300,no,no,0,no,taxable,standard,,0,5.1.0,
5666,"BASIL LEAVES FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/basil-leaves-fresh/,,[],,,,manual,131,,default,,,,,manual,130,,default,,,,,,,,,,manual,131,,default,,,,,,,,5667,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BASIL,FRESH,FRUIT,HERB",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRSPI0002.jpg,FRSPI0002.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRSPI0002.jpg,5667,FRSPI0002,,,,,,,publish,17,color,,no,no,no,,instock,130,,no,,,,,FRSPI0002,,,130,no,no,0,no,taxable,standard,,0,5.1.0,
5668,"BEANS GREEN FRESH EGYPT 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/beans-green-fresh-egypt/,,[],,,,manual,119,,default,,,,,manual,115,,default,,,,,,,,,,manual,119,,default,,,,,,,,5669,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BEANS,FRESH,FRUIT,GREEN",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRBEN0013.jpg,FRBEN0013.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRBEN0013.jpg,5669,FRBEN0013,,,,,,,publish,17,color,,no,no,no,,instock,115,,no,,,,,FRBEN0013,,,115,no,no,0,no,taxable,standard,,0,5.1.0,
5670,"BEETROOT FRESH 1 KG",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/beetroot-fresh/,,[],,,,manual,83,,default,,,,,manual,82,,default,,,,,,,,,,manual,83,,default,,,,,,,,5671,,[],,,,3,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BEETROOT,FRESH,FRUIT",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRBET0001.jpg,FRBET0001.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRBET0001.jpg,5671,FRBET0001,,,,,,,publish,17,color,,no,no,no,,instock,82,,no,,,,,FRBET0001,,,82,no,no,0,no,taxable,standard,,0,5.1.0,
5672,"BLACKBERRY (PUNNET) FRESH PARIS 250 GM",,"1 X 1 PACKET","March 11, 2021",product,https://shop.ewdc.in/product/blackberry-paris-punnet-fresh/,,[],,,,manual,1147,,default,,,,,manual,1145,,default,,,,,,,,,,manual,1147,,default,,,,,,,,5673,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BLACKBERRY,FRESH,FRUIT",,https://shop.ewdc.in/wp-content/uploads/2021/03/FRBER0015.jpg,FRBER0015.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/FRBER0015.jpg,5673,FRBER0015,,,,,,,publish,17,color,,no,no,no,,instock,1145,,no,,,,,FRBER0015,,,1145,no,no,0,no,taxable,standard,,0,5.1.0,
