ID,Title,Content,Short Description,Date,Post Type,Permalink,Parent Product ID,Sku,Price,Regular Price,Sale Price,Stock Status,Stock,External Product URL,Total Sales,Attribute Name (pa_packages),Attribute Value (pa_packages),Attribute In Variations (pa_packages),Attribute Is Visible (pa_packages),Attribute Is Taxonomy (pa_packages),Shipping Class,URL,Title,Caption,Description,Alt Text,Featured,URL,Brands,Product Type,Product visibility,Product categories,Product tags,Product Visibility,Status,Slug,Format,Template,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,Downloadable,Virtual,Purchase Note,Featured,Weight,Length,Width,Height,Sale Price Dates From,Sale Price Dates To,Sold Individually,Manage Stock,Up-Sells,Cross-Sells,Downloadable Files Paths,Downloadable Files Names,Download Limit,Download Expiry,Download Type,Button Text,Backorders,Tax Status,Tax Class,Product Image Gallery,Default Attributes,Product Attributes,Product Version,Variation Description,Wc Rating Count,Wc Review Count,Wc Average Rating,Children,_visibility,_upsell_skus,_crosssell_skus,_file_path,_file_paths,_mahe_price,_mahe_regular_price,_mahe_sale_price,_praslin_price,_praslin_regular_price,_praslin_sale_price,_la-digue_price,_la-digue_regular_price,_la-digue_sale_price,_wcfm_product_views,_wp_old_date,_mahe_price_method,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_praslin_price_method,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_la-digue_price_method,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,manually,236,469.57,108,1334,_wp_page_template,onesignal_meta_box_present,onesignal_send_notification,onesignal_modify_title_and_content,onesignal_notification_custom_heading,onesignal_notification_custom_content,rs_page_bg_color,_product_video_gallery,_product_video_code,_product_video_autoplay,_fixed_price_rules,_sale_price_time_start,_sale_price_time_end,_wcfmmp_commission,_et_single_layout,_et_single_thumbnail_hover,_et_product_view_hover,_et_product_view_color,_et_additional_block,_et_sale_counter,_et_product_slider,_et_primary_category,1147,_wp_old_slug,9.57,1560,_is_multi_parent,_wcfm_product_approved_notified,_catalog,disable_add_to_cart,disable_price,_wcfmmp_processing_time,_tiered_price_rules_type,wcfm_policy_product_options,_wcfm_new_product_notified,price1,price2,_has_multi_selling,_wcfm_product_author,25,_heateor_sss_meta,_elementor_edit_mode,_elementor_template_type,_elementor_version,_wp_trash_meta_status,_wp_trash_meta_time
6737,POWDER TURMERIC SUPERCHEF 1 KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/powder-turmeric-superchef-1-kg/,0,DRPOW0013,614,500,614,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0013-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0013-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0013-1.jpg,DRPOW0013 -1|DRPOW0013 -2|DRPOW0013 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0013-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"POWDER, TURMERIC",visible,publish,powder-turmeric-superchef-1-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6739,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,544,,,364,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6740,POWDER COCONUT SUPERCHEF 1 KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/powder-coconut-superchef-1-kg/,0,DRPOW0024,615,500,615,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0024-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0024.jpg,DRPOW0024|DRPOW0024,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0024-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"COCONUT, POWDER",visible,publish,powder-coconut-superchef-1-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,|,,,-1,-1,,,no,taxable,15,9419,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,545,,,365,,,200,,4,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6742,POWDER CORRIANDER SUPERCHEF 200 GM,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/powder-corriander-superchef-200-gm/,0,DRPOW0171,616,500,616,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0171-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0171.jpg,DRPOW0171|DRPOW0171,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPOW0171-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CORRIANDER, POWDER",visible,publish,powder-corriander-superchef-200-gm,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,|,,,-1,-1,,,no,taxable,15,9445,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,546,,,366,,,200,,23,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6744,JAGGERY (GUD) SUPERCHEF 1 KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/jaggery-gud-superchef-1-kg/,0,DRSUG0010,617,500,617,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSUG0010-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSUG0010-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSUG0010-1.jpg,DRSUG0010 -1|DRSUG0010 -2|DRSUG0010 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSUG0010-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GUD, JAGGERY, SUGAR",visible,publish,jaggery-gud-superchef-1-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,|,,,-1,-1,,,no,taxable,0,6746,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,547,,,367,,,200,,11,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6747,FLOOR CLEANER MILKY LIME ARO 1 LTR,,1 X 1 BOTTLE,4/1/2021 8:40,product,https://shop.ewdc.in/product/floor-cleaner-milky-lime-aro-1-ltr/,0,AMHYG0171,618,500,618,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMHYG0171-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMHYG0171-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMHYG0171-1.jpg,AMHYG0171 -1|AMHYG0171 -2|AMHYG0171 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/AMHYG0171-1-1.jpg,,ARO,simple,visible,Hygiene,"CLEANER, FLOOR, LIME",visible,publish,floor-cleaner-milky-lime-aro-1-ltr,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6749,a:0:{},,5.1.0,,,0,0,,,[],[],,,,548,,,368,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6750,CHEESE CHEDDAR KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/cheese-cheddar-kg/,0,CHCHE0159,619,500,619,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHE0159-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHE0159-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHE0159-2.jpg,CHCHE0159 -2|CHCHE0159 -1|CHCHE0159 -2,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHE0159-2-1.jpg,,GENERIC,simple,visible,Dairy Products,"CHEESE, PROCESSED, SPREAD",visible,publish,cheese-cheddar-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6752,a:0:{},,5.1.0,,,0,0,,,[],[],,,,549,,,369,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6753,CHOCOLATE CARMA MILK 1 KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/chocolate-carma-milk-kg/,0,CHCHO0077,620,500,620,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0077-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0077-1.jpg,CHCHO0077 -1|CHCHO0077 -1,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0077-1-1.jpg,,GENERIC,simple,visible,Chocolate &amp; Confectionery,"CARMA, CHOCOLATES, COOKING",visible,publish,chocolate-carma-milk-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,[],[],,,,550,,,370,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6755,CHOCOLATE CARMA CLEAR GEL 6 KG,,1 X 1 JAR,4/1/2021 8:40,product,https://shop.ewdc.in/product/chocolate-carma-clear-gel-6-kg/,0,CHCHO0087,621,500,621,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0087-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0087-2.jpg,CHCHO0087 -2|CHCHO0087 -2,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/CHCHO0087-2-1.jpg,,GENERIC,simple,visible,Chocolate &amp; Confectionery,"CARMA,GEL, CHOCOLATES, COOKING",visible,publish,chocolate-carma-clear-gel-6-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,[],[],,,,551,,,371,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6757,CHEWS STRAWBERRY FALERO 160 GM,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/chews-strawberry-falero-160-gm/,0,CHGUM0008,622,500,622,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/CHGUM0008-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/CHGUM0008-1.jpg,CHGUM0008 -1|CHGUM0008 -1,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/CHGUM0008-1-1.jpg,,FALERO,simple,visible,Chocolate &amp; Confectionery,"CHOCOLATES, STRAWBERRY",visible,publish,chews-strawberry-falero-160-gm,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,[],[],,,,552,,,372,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6759,DONUTS NUTTY CREAM 12 X 71 GM,,1 X 1 TRAY,4/1/2021 8:40,product,https://shop.ewdc.in/product/donuts-nutty-cream-71-gm/,0,FZBRE0115,623,500,623,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-1-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-3.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-1-1.jpg,FZBRE0115 -1|FZBRE0115 -1|FZBRE0115 -2|FZBRE0115 -3|FZBRE0115 -2|FZBRE0115 -1,|||||,|||||,|||||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0115-1-1-1.jpg,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",visible,publish,donuts-nutty-cream-71-gm,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,"6,761,676,267,636,760",a:0:{},,5.1.0,,,0,0,,,[],a:0:{},,,,553,,,373,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6765,DONUTS HAPPY 12 X 61 GM,,1 X 1 TRAY,4/1/2021 8:40,product,https://shop.ewdc.in/product/donuts-happy-61-gm/,0,FZBRE0116,624,500,624,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0116-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0116-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0116-1.jpg,FZBRE0116 -1|FZBRE0116 -2|FZBRE0116 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0116-1-1.jpg,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",visible,publish,donuts-happy-61-gm,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,6767,a:0:{},,5.1.0,,,0,0,,,[],a:0:{},,,,554,,,374,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],Array,Array,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6768,DONUTS MARSHMALLOW 12 X 61 GM,,1 X 1 TRAY,4/1/2021 8:40,product,https://shop.ewdc.in/product/donuts-marshmallow-61-gm/,0,FZBRE0117,625,500,625,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-3-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-3.jpg,FZBRE0117 -3|FZBRE0117 -1|FZBRE0117 -2|FZBRE0117 -2|FZBRE0117 -1|FZBRE0117 -3,|||||,|||||,|||||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZBRE0117-3-1.jpg,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",visible,publish,donuts-marshmallow-61-gm,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,15,"6,770,677,167,726,770",a:0:{},,5.1.0,,,0,0,,,[],a:0:{},,,,555,,,375,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],Array,Array,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6774,CHICKEN WINGS 15 KG,,1 X 1 CARTON,4/1/2021 8:40,product,https://shop.ewdc.in/product/chicken-wings-15-kg/,0,FZCHI0240,626,500,626,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0240-2-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0240-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0240-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0240-2.jpg,FZCHI0240 -2|FZCHI0240 -1|FZCHI0240 -2|FZCHI0240 -2,|||,|||,|||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0240-2-2.jpg,,GENERIC,simple,visible,Frozen Foods,"CHICKEN, WINGS",visible,publish,chicken-wings-15-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,"67,766,777",a:0:{},,5.1.0,,,0,0,,,[],[],,,,556,,,376,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6778,CHICKEN WINGS SEARA 15 KG,,1 X 1 CARTON,4/1/2021 8:40,product,https://shop.ewdc.in/product/chicken-wings-seara-15-kg/,0,FZCHI0247,627,500,627,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0247-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0247-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0247-2.jpg,FZCHI0247 -2|FZCHI0247 -1|FZCHI0247 -2,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0247-2-1.jpg,,SEARA,simple,visible,Frozen Foods,"CHICKEN, WINGS",visible,publish,chicken-wings-seara-15-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6780,a:0:{},,5.1.0,,,0,0,,,[],[],,,,557,,,377,,,200,,3,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6781,CHICKEN DRUMSTICK SEARA 15 KG,,1 X 1 CARTON,4/1/2021 8:40,product,https://shop.ewdc.in/product/chicken-drumstick-seara-15-kg/,0,FZCHI0281,628,500,628,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0281-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0281-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0281-2.jpg,FZCHI0281 -2|FZCHI0281 -1|FZCHI0281 -2,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0281-2-1.jpg,,SEARA,simple,visible,Frozen Foods,"CHICKEN, DRUMSTICK",visible,publish,chicken-drumstick-seara-15-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6783,a:0:{},,5.1.0,,,0,0,,,[],[],,,,558,,,378,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6784,CHICKEN BREAST BONELESS BRAZIL AURORA (6 X 2 KG),,1 X 1 CARTON,4/1/2021 8:40,product,https://shop.ewdc.in/product/chicken-breast-boneless-brazil-aurora-2-kg/,0,FZCHI0283,629,500,629,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0283-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0283-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0283-1.jpg,FZCHI0283 -1|FZCHI0283 -2|FZCHI0283 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZCHI0283-1-1.jpg,,AURORA,simple,visible,Frozen Foods,"BREAST, CHICKEN",visible,publish,chicken-breast-boneless-brazil-aurora-2-kg,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6786,a:0:{},,5.1.0,,,0,0,,,[],[],,,,559,,,379,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6787,FISH TUNA LOIN 1 KG,,1 X 1 PACKET,4/1/2021 8:40,product,https://shop.ewdc.in/product/fish-tuna-loin/,0,FZFIS0030,630,500,630,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0030-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0030-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0030-1.jpg,FZFIS0030 -1|FZFIS0030 -2|FZFIS0030 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0030-1-1.jpg,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, LOIN, TUNA",visible,publish,fish-tuna-loin,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6789,a:0:{},,5.1.0,,,0,0,,,[],[],,,,560,,,380,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6790,FISH DORADO STEAK 1 KG,,1 X 1 PACKET,4/1/2021 8:41,product,https://shop.ewdc.in/product/fish-dorado-steak/,0,FZFIS0087,631,500,631,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0087-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0087-1.jpg,FZFIS0087 -1|FZFIS0087 -1,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0087-1-1.jpg,,GENERIC,simple,visible,Frozen Foods,"DORADO, FROZEN,FISH, STEAK",visible,publish,fish-dorado-steak,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,,a:0:{},,5.1.0,,,0,0,,,[],[],,,,561,,,381,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6792,FISH TUNA PRIME STEAK 1 KG,,1 X 1 PACKET,4/1/2021 8:41,product,https://shop.ewdc.in/product/fish-tuna-prime-steak/,0,FZFIS0136,632,500,632,instock,100,,0,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0136-2-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0136-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0136-2.jpg,FZFIS0136 -2|FZFIS0136 -1|FZFIS0136 -2,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0136-2-1.jpg,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, STEAK, TUNA",visible,publish,fish-tuna-prime-steak,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6794,a:0:{},,5.1.0,,,0,0,,,[],[],,,,562,,,382,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6795,KING FISH STEAK 1 KG,,1 X 1 PACKET,4/1/2021 8:41,product,https://shop.ewdc.in/product/king-fish-steak/,0,FZFIS0137,633,500,633,instock,100,,1,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0137-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0137-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0137-1.jpg,FZFIS0137 -1|FZFIS0137 -2|FZFIS0137 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/FZFIS0137-1-1.jpg,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, STEAK, TUNA",visible,publish,king-fish-steak,,default,0,0,open,closed,4/1/2021 9:28,no,no,,no,,,,,,,no,yes,,,,,,,,,no,taxable,0,6797,a:0:{},,5.1.0,,,0,0,,,[],[],,,,563,,,383,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
