ID,Title,Content,Excerpt,Date,Post Type,Permalink,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,Brands,Product Type,Product Visibility,Product categories,Product tags,Status,Attribute Name (color),Attribute Value (color),Attribute In Variations (color),Attribute Is Visible (color),Attribute Is Taxonomy (color),Attribute Position (color),Stock Status,Regular Price,Sale Price,SKU,Manage Stock,Stock,Backorders,Tax Status,Tax Class
5382,PERFUME SILKEN F MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-silken-female-100-ml/,manual,105,,manual,93,,manual,105,,MARYAJ,simple,visible,Hygiene,"PERFUME, SILKEN",publish,color,,no,no,no,,outofstock,93,,AMCRE0247,yes,0,no,taxable,standard
5384,PERFUME TUXEDO (M) MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-tuxedo-m-maryaj-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0268,yes,4.2,no,taxable,standard
5386,PERFUME RAMONA (F) MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-ramona-f-maryaj-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0272,yes,4.4,no,taxable,standard
5388,PERFUME COSMO GIRL (F) MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-cosmo-girl-f-maryaj-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,outofstock,162,,AMCRE0273,yes,0,no,taxable,standard
5390,PERFUME LILAS (F) MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-lilas-f-maryaj-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0274,yes,5.2,no,taxable,standard
5392,DEO NUT MARYAJ 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-nut-maryaj-200-ml/,manual,52,,manual,50,,manual,52,,MARYAJ,simple,visible,Hygiene,"DEODORANT, SPRAY",publish,color,,no,no,no,,instock,50,,AMCRE0278,yes,11.6,no,taxable,standard
5394,DEO LILAS (F) MARYAJ 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-lilas-f-maryaj-200-ml/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",publish,color,,no,no,no,,instock,60,,AMCRE0282,yes,1.2,no,taxable,standard
5396,DEO PEBBEL STYEL (M) MARYAJ,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-pebbel-styel-m-maryaj/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",publish,color,,no,no,no,,instock,60,,AMCRE0283,yes,5.6,no,taxable,standard
5398,DEO RAMONA (F) 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-ramona-f-200-ml/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",publish,color,,no,no,no,,outofstock,60,,AMCRE0289,yes,0,no,taxable,standard
5400,PERFUME DEUCE FEMME (F) 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-deuce-femme-f-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,outofstock,162,,AMCRE0292,yes,0,no,taxable,standard
5402,PERFUME GOLDIE (F) 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-goldie-f-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0293,yes,1,no,taxable,standard
5404,DEO TUXEDO (M) 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-tuxedo-m-200-ml/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",publish,color,,no,no,no,,instock,60,,AMCRE0296,yes,3.4,no,taxable,standard
5406,GREY STONE GIFT SET(EDP+DEO),,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/grey-stone-gift-setedpdeo/,manual,182,,manual,180,,manual,182,,MARYAJ,simple,visible,Hygiene,"DEODORANT, SPRAY",publish,color,,no,no,no,,outofstock,180,,AMCRE0300,yes,0,no,taxable,standard
5408,PERFUME FRESH WAVE (M) MARYAJ 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-fresh-wave-m-maryaj-100-ml/,manual,127,,manual,125,,manual,127,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,125,,AMCRE0303,yes,1,no,taxable,standard
5410,PERFUME PEBBLE STYLE (M) 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-pebble-style-m-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0304,yes,6.2,no,taxable,standard
5412,PERFUME IMPERIAL OUDH (M) EDP 50 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-imperial-oudh-m-edp-50-ml/,manual,234,,manual,232,,manual,234,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",publish,color,,no,no,no,,outofstock,232,,AMCRE0305,yes,0,no,taxable,standard
5414,COFFEE MATE 3 GM,,1 X 1000 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/coffee-mate-3-gm/,manual,1268,,manual,1250,,manual,1268,,Nestle,simple,visible,Beverages &amp; Water,"COFFEE, IMPORTED",publish,color,,no,no,no,,outofstock,1250,,DRCOF0001,yes,0,no,taxable,standard
5417,CHICKEN LEG QUARTER 10 KG,,1 X 1 CARTON,31-Dec-69,product,https://shop.ewdc.in/product/chicken-leg-quarter-10kg/,manual,420,,manual,400,,manual,420,,SEARA,simple,visible,Frozen Foods,"LEG, QUARTER",publish,color,,no,no,no,,instock,400,,FZCHI0222,yes,97.2,no,taxable,standard
5421,SEMOLINA SUPERCHEF 1 KG,"<table style=""height: 48px;"" width=""277"">
<tbody>
<tr>
<td width=""483"">
<p style=""text-align: left;"">SEMOLINA SUPERCHEF 1 X 1 KG</p>
</td>
</tr>
</tbody>
</table>",1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/semolina-superchef-1-kg/,manual,44,,manual,40,,manual,44,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"SEMOLINA, SEMULINA",publish,color,,no,no,no,,instock,40,,DRCER0005,yes,9.6,no,taxable,standard
5424,APRICOT DRY SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/apricot-dry-superchef-1-kg/,manual,204,,manual,200,,manual,204,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,APRICOT,publish,color,,no,no,no,,instock,200,,DRAPR0001,yes,4.6,no,taxable,standard
5426,DHAL TOOR SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/dhal-toor-superchef-1-kg/,manual,67,,manual,65,,manual,67,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DHAL, TOOR",publish,color,,no,no,no,,instock,65,,DRDHA0006,yes,199.2,no,taxable,standard
5428,DHAL URAD WHITE (GOTA) SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/dhal-urad-white-gota-superchef-1-kg/,manual,69,,manual,65,,manual,69,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DHAL, URAD",publish,color,,no,no,no,,instock,65,,DRDHA0027,yes,52.2,no,taxable,standard
5431,RAISINS YELLOW (GOLDEN) SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/raisins-yellow-golden-superchef-1-kg/,manual,124,,manual,120,,manual,124,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"RAISINS, YELLOW",publish,color,,no,no,no,,outofstock,120,,DRFRU0004,yes,0,no,taxable,standard
5433,TAMARIND SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/tamarind-superchef-1-kg/,manual,134,,manual,130,,manual,134,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,TAMARIND,publish,color,,no,no,no,,instock,130,,DRFRU0005,yes,35,no,taxable,standard
5436,RAISINS BLACK SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/raisins-black-superchef-1-kg/,manual,139,,manual,135,,manual,139,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, RAISIN",publish,color,,no,no,no,,outofstock,135,,DRFRU0009,yes,0,no,taxable,standard
5438,PEANUT SKINLESS SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/peanut-skinless-superchef-1kg/,manual,104,,manual,100,,manual,104,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEANUT, SKINLESS",publish,color,,no,no,no,,instock,100,,DRNUT0007,yes,13.2,no,taxable,standard
5441,PISTACHIO PEELED SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pistachio-peeled-superchef-1kg/,manual,674,,manual,670,,manual,674,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEELED, PISTACHIO",publish,color,,no,no,no,,outofstock,670,,DRPIS0001,yes,0,no,taxable,standard
5443,SEEDS CUMIN SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/seeds-cumin-superchef-1-kg/,manual,129,,manual,125,,manual,129,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CUMIN, SEEDS",publish,color,,no,no,no,,instock,125,,DRSED0003,yes,29.4,no,taxable,standard
5446,BLACK PEPPER WHOLE SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/black-pepper-whole-superchef-100-gm/,manual,27,,manual,26,,manual,27,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, PEPPER",publish,color,,no,no,no,,instock,26,,DRSPC0135,yes,9,no,taxable,standard
5448,CHILLI CRUSHED SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/chilli-crushed-superchef-100-gm/,manual,27,,manual,26,,manual,27,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, CRUSHED",publish,color,,no,no,no,,instock,26,,DRSPC0137,yes,37,no,taxable,standard
5450,THYME SUPERCHEF 70 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/thyme-superchef-70-gm/,manual,28,,manual,26,,manual,28,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,THYME,publish,color,,no,no,no,,instock,26,,DRSPC0147,yes,47.4,no,taxable,standard
5452,CORRIANDER WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/corriander-whole-superchef-500-gm/,manual,52,,manual,50,,manual,52,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CORRIANDER, WHOLE",publish,color,,no,no,no,,instock,50,,DRSPC0406,yes,73.2,no,taxable,standard
5454,OREGANO DRY SUPERCHEF 500GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/oregano-dry-superchef-500gm/,manual,127,,manual,98,,manual,127,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DRY, OREGANO",publish,color,,no,no,no,,instock,98,,DRSPC0407,yes,9,no,taxable,standard
5456,ALMOND FLAKES SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/almond-flakes-superchef-500-gm-2/,manual,186,,manual,185,,manual,186,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,publish,color,,no,no,no,,instock,185,,DRALM0028,yes,2.8,no,taxable,standard
5458,OIL COOKING SUPERCHEF 18 LITRE,,1 X 1 JAR,31-Dec-69,product,https://shop.ewdc.in/product/oil-cooking-superchef-18-litre/,manual,630,,manual,630,,manual,630,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,COOKING OIL,publish,color,,no,no,no,,instock,630,,DROIL0045,yes,39.8,no,taxable,standard
5460,POWDER CORRIANDER SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-corriander-superchef-1-kg/,manual,89,,manual,85,,manual,89,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CORRIANDER, POWDER",publish,color,,no,no,no,,instock,85,,DRPOW0003,yes,27.6,no,taxable,standard
5463,POWDER CURRY SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-curry-superchef-1-kg/,manual,109,,manual,105,,manual,109,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CURRY, POWDER",publish,color,,no,no,no,,instock,105,,DRPOW0004,yes,5.2,no,taxable,standard
5465,POWDER PEPPER BLACK SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-pepper-black-superchef-1-kg/,manual,144,,manual,140,,manual,144,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEPPER, POWDER",publish,color,,no,no,no,,outofstock,140,,DRPOW0005,yes,0,no,taxable,standard
5467,POWDER TURMERIC SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-turmeric-superchef-1-kg/,manual,72,,manual,65,,manual,72,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"POWDER, TURMERIC",publish,color,,no,no,no,,instock,65,,DRPOW0013,yes,300.2,no,taxable,standard
5470,POWDER COCONUT SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-coconut-superchef-1-kg/,manual,76,,manual,72,,manual,76,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"COCONUT, POWDER",publish,color,,no,no,no,,outofstock,72,,DRPOW0024,yes,0,no,taxable,standard
5472,POWDER CORRIANDER SUPERCHEF 200 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-corriander-superchef-200-gm/,manual,26,,manual,25,,manual,26,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CORRIANDER, POWDER",publish,color,,no,no,no,,instock,25,,DRPOW0171,yes,67.4,no,taxable,standard
5474,JAGGERY (GUD) SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/jaggery-gud-superchef-1-kg/,manual,57,,manual,55,,manual,57,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GUD, JAGGERY, SUGAR",publish,color,,no,no,no,,instock,55,,DRSUG0010,yes,23,no,taxable,standard
5477,FLOOR CLEANER MILKY LIME ARO 1 LTR,,1 X 1 BOTTLE,9-Mar-21,product,https://shop.ewdc.in/product/floor-cleaner-milky-lime-aro-1-ltr/,manual,20,,manual,18,,manual,20,,ARO,simple,visible,Hygiene,"CLEANER, FLOOR, LIME",publish,color,,no,no,no,,outofstock,18,,AMHYG0171,yes,0,no,taxable,standard
5480,CHEESE CHEDDAR KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/cheese-cheddar-kg/,manual,110,,manual,105,,manual,110,,GENERIC,simple,visible,Dairy Products,"CHEESE, PROCESSED, SPREAD",publish,color,,no,no,no,,outofstock,105,,CHCHE0159,yes,0,no,taxable,standard
5483,CHOCOLATE CARMA MILK 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/chocolate-carma-milk-kg/,manual,297,,manual,293,,manual,297,,GENERIC,simple,visible,Chocolate &amp; Confectionery,"CARMA, CHOCOLATES, COOKING",publish,color,,no,no,no,,outofstock,293,,CHCHO0077,yes,0,no,taxable,standard
5485,CHOCOLATE CARMA CLEAR GEL 6 KG,,1 X 1 JAR,9-Mar-21,product,https://shop.ewdc.in/product/chocolate-carma-clear-gel-6-kg/,manual,1957,,manual,1951,,manual,1957,,GENERIC,simple,visible,Chocolate &amp; Confectionery,"CARMA,GEL, CHOCOLATES, COOKING",publish,color,,no,no,no,,outofstock,1951,,CHCHO0087,yes,0,no,taxable,standard
5487,CHEWS STRAWBERRY FALERO 160 GM,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/chews-strawberry-falero-160-gm/,manual,14,,manual,12,,manual,14,,FALERO,simple,visible,Chocolate &amp; Confectionery,"CHOCOLATES, STRAWBERRY",publish,color,,no,no,no,,outofstock,12,,CHGUM0008,yes,0,no,taxable,standard
5489,DONUTS NUTTY CREAM 12 X 71 GM,,1 X 1 TRAY,9-Mar-21,product,https://shop.ewdc.in/product/donuts-nutty-cream-71-gm/,manual,258,,manual,240,,manual,258,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",publish,color,,no,no,no,,instock,240,,FZBRE0115,yes,29.43,no,taxable,standard
5495,DONUTS HAPPY 12 X 61 GM,,1 X 1 TRAY,9-Mar-21,product,https://shop.ewdc.in/product/donuts-happy-61-gm/,manual,198,,manual,180,,manual,198,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",publish,color,,no,no,no,,outofstock,180,,FZBRE0116,yes,0,no,taxable,standard
5498,DONUTS MARSHMALLOW 12 X 61 GM,,1 X 1 TRAY,9-Mar-21,product,https://shop.ewdc.in/product/donuts-marshmallow-61-gm/,manual,258,,manual,240,,manual,258,,GENERIC,simple,visible,Bakery,"BAKERY,DONUTS",publish,color,,no,no,no,,instock,240,,FZBRE0117,yes,35.82,no,taxable,standard
5504,CHICKEN WINGS 15 KG,,1 X 1 CARTON,9-Mar-21,product,https://shop.ewdc.in/product/chicken-wings-15-kg/,manual,1965,,manual,1950,,manual,1965,,GENERIC,simple,visible,Frozen Foods,"CHICKEN, WINGS",publish,color,,no,no,no,,instock,1950,,FZCHI0240,yes,20,no,taxable,standard
5508,CHICKEN WINGS SEARA 15 KG,,1 X 1 CARTON,9-Mar-21,product,https://shop.ewdc.in/product/chicken-wings-seara-15-kg/,manual,822,,manual,810,,manual,822,,SEARA,simple,visible,Frozen Foods,"CHICKEN, WINGS",publish,color,,no,no,no,,outofstock,810,,FZCHI0247,yes,0,no,taxable,standard
5511,CHICKEN DRUMSTICK SEARA 15 KG,,1 X 1 CARTON,9-Mar-21,product,https://shop.ewdc.in/product/chicken-drumstick-seara-15-kg/,manual,792,,manual,780,,manual,792,,SEARA,simple,visible,Frozen Foods,"CHICKEN, DRUMSTICK",publish,color,,no,no,no,,outofstock,780,,FZCHI0281,yes,0,no,taxable,standard
5514,CHICKEN BREAST BONELESS BRAZIL AURORA (6 X 2 KG),,1 X 1 CARTON,9-Mar-21,product,https://shop.ewdc.in/product/chicken-breast-boneless-brazil-aurora-2-kg/,manual,1212,,manual,1200,,manual,1212,,AURORA,simple,visible,Frozen Foods,"BREAST, CHICKEN",publish,color,,no,no,no,,outofstock,1200,,FZCHI0283,yes,0,no,taxable,standard
5517,FISH TUNA LOIN 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/fish-tuna-loin/,manual,129,,manual,125,,manual,129,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, LOIN, TUNA",publish,color,,no,no,no,,instock,125,,FZFIS0030,yes,39.92,no,taxable,standard
5520,FISH DORADO STEAK 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/fish-dorado-steak/,manual,91.5,,manual,87.5,,manual,91.5,,GENERIC,simple,visible,Frozen Foods,"DORADO, FROZEN,FISH, STEAK",publish,color,,no,no,no,,instock,87.5,,FZFIS0087,yes,24.18,no,taxable,standard
5522,FISH TUNA PRIME STEAK 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/fish-tuna-prime-steak/,manual,91.5,,manual,87.5,,manual,91.5,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, STEAK, TUNA",publish,color,,no,no,no,,outofstock,87.5,,FZFIS0136,yes,0,no,taxable,standard
5525,KING FISH STEAK 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/king-fish-steak/,manual,91.5,,manual,87.5,,manual,91.5,,GENERIC,simple,visible,Frozen Foods,"FROZEN,FISH, STEAK, TUNA",publish,color,,no,no,no,,instock,87.5,,FZFIS0137,yes,47.15,no,taxable,standard
5528,FISH DORADO FILLET 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/fish-dorado-fillet/,manual,109,,manual,105,,manual,109,,GENERIC,simple,visible,Frozen Foods,"FILLET, FROZEN,FISH, TUNA",publish,color,,no,no,no,,instock,105,,FZFIS0139,yes,3.98,no,taxable,standard
5531,LAMB CUBES DOG FOOD 1 KG,,1 X 1 PACKET,9-Mar-21,product,https://shop.ewdc.in/product/lamb-cubes-dog-food/,manual,26,,manual,25,,manual,26,,GENERIC,simple,visible,Pets Supplies,"DOG,FOOD",publish,color,,no,no,no,,outofstock,25,,FZLAM0107,yes,0,no,taxable,standard
5533,VACCUM BAG 150 X 200 MM (1000 PIECE),,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/vaccum-bag-150-x-200-mm/,manual,668,,manual,650,,manual,668,,GENERIC,simple,visible,Cleaning &amp; Household,"BAG,NONFOOD,VACCUM",publish,color,,no,no,no,,instock,650,,AMBAG0003,yes,2.76,no,taxable,standard
5535,TRASH BAG WHITE SMALL 50 X 60 CM (20 KG),,1 X 1 CARTON,10-Mar-21,product,https://shop.ewdc.in/product/trash-bag-white-small-50-x-60-cm/,manual,1148,,manual,1130,,manual,1148,,GENERIC,simple,visible,Cleaning &amp; Household,"BAG, NONFOOD, TRASH",publish,color,,no,no,no,,instock,1130,,AMBAG0005,yes,1,no,taxable,standard
5537,GARBAGE BAG BLACK (BIN LINERS) 110 X 130 CM (20 KG),,1 X 1 CARTON,10-Mar-21,product,https://shop.ewdc.in/product/garbage-bag-black-bin-liners-110-x-130-cm/,manual,818,,manual,800,,manual,818,,GENERIC,simple,visible,Cleaning &amp; Household,"BAG, GARBAGE, NONFOOD",publish,color,,no,no,no,,instock,800,,AMBAG0138,yes,1.2,no,taxable,standard
5539,BAKING SHEET 500 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/baking-sheet/,manual,678,,manual,660,,manual,678,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,"BAKERY,BAKING,NONFOOD,SHEET",publish,color,,no,no,no,,instock,660,,AMBAK0001,yes,43.6,no,taxable,standard
5541,BAMBOO SKEWERS 6 INCH 80 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/bamboo-skewers-6-inch/,manual,19,,manual,7,,manual,19,,GENERIC,simple,visible,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",publish,color,,no,no,no,,instock,7,,AMBAM0026,yes,315.6,no,taxable,standard
5545,BAMBOO GUN SKEWERS 6 INCH,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/bamboo-gun-skewers-6-inch/,manual,67,,manual,55,,manual,67,,GENERIC,simple,visible,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",publish,color,,no,no,no,,instock,55,,AMBAM0028,yes,101,no,taxable,standard
5547,BAMBOO KNOT SKEWERS 6 INCH,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/bamboo-knot-skewers-6-inch/,manual,62,,manual,50,,manual,62,,GENERIC,simple,visible,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",publish,color,,no,no,no,,instock,50,,AMBAM0029,yes,97,no,taxable,standard
5549,"BIO BAGASSE ROUND PLATE 9"" SUPERTOUCH 500 PIECE",,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/bio-bagasse-round-plate-9-supertouch/,manual,883,,manual,865,,manual,883,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,"BIO,NONFOOD,PLATE",publish,color,,no,no,no,,outofstock,865,,AMBIO0002,yes,0,no,taxable,standard
5551,CANDLES TEALIGHT 100 PCS,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/candles-tealight-100-pcs/,manual,147,,manual,145,,manual,147,,GENERIC,simple,visible,Cleaning &amp; Household,"CANDLES,NONFOOD",publish,color,,no,no,no,,instock,145,,AMCDL0001,yes,98.4,no,taxable,standard
5553,CHARCOAL BRICK 4 KG,,1 X 1 BAG,10-Mar-21,product,https://shop.ewdc.in/product/charcoal-brick-4-kg/,manual,84,,manual,80,,manual,84,,GENERIC,simple,visible,Cleaning &amp; Household,"BRICK,CHARCOAL",publish,color,,no,no,no,,outofstock,80,,AMCOL0009,yes,0,no,taxable,standard
5555,DEO PEBBLE SHINE (F) MARYAJ 200 ML,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/deo-pebble-shine-f-maryaj-200-ml/,manual,52,,manual,50,,manual,52,,MARYAJ,simple,visible,Hygiene,"DEO,PEBBLE,PERFUME",publish,color,,no,no,no,,instock,50,,AMCRE0281,yes,12.8,no,taxable,standard
5557,FACE MASK 50 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/face-mask/,manual,202,,manual,200,,manual,202,,GENERIC,simple,visible,Hygiene,"FACE,MASK",publish,color,,no,no,no,,outofstock,200,,AMGLO0051,yes,0,no,taxable,standard
5559,AUTOMATIC HAND SANITIZER DISPENSER,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/automatic-hand-sanitizer-dispenser/,manual,1515,,manual,1500,,manual,1515,,GENERIC,simple,visible,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,SANITIZER",publish,color,,no,no,no,,outofstock,1500,,AMMSC0072,yes,0,no,taxable,standard
5561,DISPENSER FOR TISSUE MAXIROLL,,1 X 1 PIECE,10-Mar-21,product,https://shop.ewdc.in/product/dispenser-for-tissue-maxiroll/,manual,360,,manual,350,,manual,360,,GENERIC,simple,visible,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,MAXIROLL",publish,color,,no,no,no,,instock,350,,AMMSC0084,yes,1.4,no,taxable,standard
5563,MICRO CONTAINER RED/BLACK WITH LID 800 ML 300 PIECE,,1 X 1 PACKET,10-Mar-21,product,https://shop.ewdc.in/product/micro-container-red-black-with-lid-800ml/,manual,1835,,manual,1820,,manual,1835,,GENERIC,simple,visible,Cleaning &amp; Household,"BIO,BLACK,CONTAINER,RED,TAKEAWAY",publish,color,,no,no,no,,instock,1820,,AMMSC0868,yes,1.4,no,taxable,standard
